workerid,proliferate.condition,coffee_getter,left_map,map_order,p_right,praise,recipient,right_map,trial,error
130,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,100,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
130,Default,female,images/gen_models/gen_models.040.png,1,3,low,female,images/gen_models/gen_models.039.png,11,
130,Default,female,images/gen_models/gen_models.041.png,0,99,medium,male,images/gen_models/gen_models.042.png,15,
130,Default,female,images/gen_models/gen_models.010.png,1,98,medium,female,images/gen_models/gen_models.009.png,13,
130,Default,female,images/gen_models/gen_models.001.png,1,4,high,male,images/gen_models/gen_models.035.png,36,
130,Default,male,images/gen_models/gen_models.006.png,1,97,low,female,images/gen_models/gen_models.005.png,7,
130,Default,male,images/gen_models/gen_models.022.png,1,98,high,female,images/gen_models/gen_models.021.png,27,
130,Default,female,images/gen_models/gen_models.018.png,1,2,high,female,images/gen_models/gen_models.017.png,26,
130,Default,female,images/gen_models/gen_models.033.png,0,96,low,male,images/gen_models/gen_models.034.png,5,
130,Default,female,images/gen_models/gen_models.030.png,1,52,high,male,images/gen_models/gen_models.029.png,33,
130,Default,female,images/gen_models/gen_models.047.png,0,97,low,male,images/gen_models/gen_models.025.png,4,
130,Default,female,images/gen_models_rotated/gen_models_rotated.037.png,0,3,high,male,images/gen_models_rotated/gen_models_rotated.038.png,28,
130,Default,female,images/gen_models/gen_models.024.png,0,95,medium,male,images/gen_models/gen_models.026.png,19,
130,Default,male,images/gen_models/gen_models.028.png,1,98,medium,female,images/gen_models/gen_models.027.png,17,
130,Default,female,images/gen_models/gen_models.042.png,0,95,medium,male,images/gen_models/gen_models.046.png,20,
130,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,100,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
130,Default,female,images/gen_models/gen_models.002.png,1,3,low,male,images/gen_models/gen_models.045.png,3,
130,Default,male,images/gen_models/gen_models.013.png,0,2,medium,male,images/gen_models/gen_models.014.png,21,
130,Default,male,images/gen_models/gen_models.015.png,0,97,low,male,images/gen_models/gen_models.016.png,1,
130,Default,male,images/gen_models/gen_models.012.png,1,2,low,male,images/gen_models/gen_models.023.png,2,
130,Default,female,images/gen_models/gen_models.019.png,0,98,medium,female,images/gen_models/gen_models.020.png,14,
130,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,4,high,male,images/gen_models/gen_models.011.png,35,
130,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,96,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
130,Default,female,images/gen_models_rotated/gen_models_rotated.020.png,1,97,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
130,Default,male,images/gen_models/gen_models.035.png,0,99,low,female,images/gen_models/gen_models.036.png,9,
152,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
152,Default,,,,"{""Q0"":""high""}",,,,,
152,Default,,,,"{""Q0"":""low""}",,,,,
152,Default,,,,"{""Q0"":""medium""}",,,,,
152,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,100,medium,male,images/gen_models_rotated/gen_models_rotated.028.png,24,
152,Default,male,images/gen_models/gen_models.023.png,0,98,low,female,images/gen_models/gen_models.012.png,2,
152,Default,female,images/gen_models/gen_models.037.png,0,100,low,male,images/gen_models/gen_models.038.png,10,
152,Default,male,images/gen_models/gen_models.010.png,1,100,medium,male,images/gen_models/gen_models.009.png,13,
152,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,0,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
152,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,0,high,female,images/gen_models/gen_models.011.png,35,
152,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,0,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
152,Default,female,images/gen_models/gen_models.035.png,0,100,low,female,images/gen_models/gen_models.036.png,9,
152,Default,female,images/gen_models/gen_models.025.png,1,0,low,male,images/gen_models/gen_models.047.png,4,
152,Default,male,images/gen_models/gen_models.047.png,0,3,medium,male,images/gen_models/gen_models.048.png,18,
152,Default,female,images/gen_models/gen_models.026.png,1,98,medium,male,images/gen_models/gen_models.024.png,19,
152,Default,female,images/gen_models/gen_models.004.png,1,98,high,female,images/gen_models/gen_models.003.png,29,
152,Default,female,images/gen_models/gen_models.016.png,1,100,low,male,images/gen_models/gen_models.015.png,1,
152,Default,female,images/gen_models/gen_models.046.png,1,17,medium,male,images/gen_models/gen_models.042.png,20,
152,Default,female,images/gen_models/gen_models.019.png,0,100,medium,female,images/gen_models/gen_models.020.png,14,
152,Default,male,images/gen_models/gen_models.045.png,0,100,low,male,images/gen_models/gen_models.002.png,3,
152,Default,female,images/gen_models_rotated/gen_models_rotated.006.png,1,0,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
152,Default,male,images/gen_models/gen_models.011.png,0,0,high,male,images/gen_models/gen_models.012.png,25,
152,Default,female,images/gen_models_flipped/gen_models_flipped.020.png,1,0,medium,male,images/gen_models_flipped/gen_models_flipped.021.png,22,
152,Default,male,images/gen_models/gen_models.042.png,1,0,medium,female,images/gen_models/gen_models.041.png,15,
152,Default,male,images/gen_models/gen_models.028.png,1,0,medium,male,images/gen_models/gen_models.027.png,17,
152,Default,male,images/gen_models/gen_models.033.png,0,100,low,male,images/gen_models/gen_models.034.png,5,
152,Default,male,images/gen_models/gen_models.013.png,0,0,medium,male,images/gen_models/gen_models.014.png,21,
152,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,2,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
152,Default,female,images/gen_models/gen_models.023.png,0,0,high,female,images/gen_models/gen_models.024.png,30,
152,Default,female,images/gen_models/gen_models.021.png,0,0,high,female,images/gen_models/gen_models.022.png,27,
152,Default,male,images/gen_models/gen_models.008.png,1,100,medium,male,images/gen_models/gen_models.007.png,23,
152,Default,female,images/gen_models/gen_models.035.png,0,2,high,male,images/gen_models/gen_models.001.png,36,
152,Default,male,images/gen_models/gen_models.039.png,0,100,low,female,images/gen_models/gen_models.040.png,11,
152,Default,male,images/gen_models_rotated/gen_models_rotated.022.png,1,0,low,female,images/gen_models_rotated/gen_models_rotated.021.png,12,
152,Default,male,images/gen_models/gen_models.045.png,0,100,low,male,images/gen_models/gen_models.046.png,6,
152,Default,male,images/gen_models/gen_models.017.png,0,100,high,female,images/gen_models/gen_models.018.png,26,
152,Default,female,images/gen_models/gen_models.006.png,1,100,low,male,images/gen_models/gen_models.005.png,7,
152,Default,female,images/gen_models_rotated/gen_models_rotated.014.png,1,100,high,female,images/gen_models_rotated/gen_models_rotated.013.png,32,
152,Default,male,images/gen_models/gen_models.032.png,1,100,high,male,images/gen_models/gen_models.031.png,34,
152,Default,female,images/gen_models/gen_models.030.png,1,50,high,female,images/gen_models/gen_models.029.png,33,
161,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
161,Default,,,,"{""Q0"":""medium""}",,,,,
161,Default,,,,"{""Q0"":""low""}",,,,,
161,Default,,,,"{""Q0"":""low""}",,,,,
161,Default,male,images/gen_models/gen_models.009.png,0,19,medium,female,images/gen_models/gen_models.010.png,13,
161,Default,male,images/gen_models/gen_models.040.png,1,0,low,female,images/gen_models/gen_models.039.png,11,
161,Default,male,images/gen_models/gen_models.047.png,0,99,low,female,images/gen_models/gen_models.025.png,4,
161,Default,male,images/gen_models/gen_models.005.png,0,0,low,male,images/gen_models/gen_models.006.png,7,
161,Default,male,images/gen_models/gen_models.033.png,0,98,low,male,images/gen_models/gen_models.034.png,5,
161,Default,male,images/gen_models_rotated/gen_models_rotated.014.png,1,2,high,female,images/gen_models_rotated/gen_models_rotated.013.png,32,
161,Default,female,images/gen_models/gen_models.022.png,1,2,high,female,images/gen_models/gen_models.021.png,27,
161,Default,male,images/gen_models/gen_models.011.png,0,76,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
161,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,5,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
161,Default,female,images/gen_models/gen_models.024.png,1,93,high,male,images/gen_models/gen_models.023.png,30,
161,Default,female,images/gen_models/gen_models.007.png,0,90,medium,male,images/gen_models/gen_models.008.png,23,
161,Default,female,images/gen_models/gen_models.028.png,1,15,medium,female,images/gen_models/gen_models.027.png,17,
161,Default,male,images/gen_models/gen_models.038.png,1,0,low,male,images/gen_models/gen_models.037.png,10,
161,Default,male,images/gen_models/gen_models.012.png,1,98,high,male,images/gen_models/gen_models.011.png,25,
161,Default,male,images/gen_models/gen_models.046.png,1,24,medium,female,images/gen_models/gen_models.042.png,20,
161,Default,male,images/gen_models/gen_models.019.png,0,95,medium,male,images/gen_models/gen_models.020.png,14,
161,Default,male,images/gen_models/gen_models.014.png,1,71,medium,female,images/gen_models/gen_models.013.png,21,
161,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,98,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
161,Default,female,images/gen_models/gen_models.016.png,1,97,low,female,images/gen_models/gen_models.015.png,1,
161,Default,female,images/gen_models/gen_models.029.png,0,50,high,male,images/gen_models/gen_models.030.png,33,
161,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,91,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
161,Default,male,images/gen_models/gen_models.003.png,0,0,high,male,images/gen_models/gen_models.004.png,29,
161,Default,male,images/gen_models/gen_models.036.png,1,3,low,female,images/gen_models/gen_models.035.png,9,
161,Default,male,images/gen_models/gen_models.047.png,0,0,medium,male,images/gen_models/gen_models.048.png,18,
161,Default,male,images/gen_models/gen_models.018.png,1,0,high,male,images/gen_models/gen_models.017.png,26,
161,Default,female,images/gen_models/gen_models.032.png,1,98,high,male,images/gen_models/gen_models.031.png,34,
161,Default,female,images/gen_models/gen_models.023.png,0,99,low,female,images/gen_models/gen_models.012.png,2,
161,Default,female,images/gen_models/gen_models.002.png,1,48,low,male,images/gen_models/gen_models.045.png,3,
161,Default,male,images/gen_models/gen_models.041.png,0,98,medium,male,images/gen_models/gen_models.042.png,15,
161,Default,male,images/gen_models/gen_models.001.png,1,21,high,female,images/gen_models/gen_models.035.png,36,
161,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,96,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
161,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,95,low,male,images/gen_models_rotated/gen_models_rotated.022.png,12,
161,Default,female,images/gen_models/gen_models.046.png,1,97,low,female,images/gen_models/gen_models.045.png,6,
161,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,4,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
161,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,98,medium,male,images/gen_models_rotated/gen_models_rotated.039.png,24,
161,Default,female,images/gen_models/gen_models.024.png,0,50,medium,female,images/gen_models/gen_models.026.png,19,
140,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
140,Default,,,,"{""Q0"":""high""}",,,,,
140,Default,,,,"{""Q0"":""low""}",,,,,
140,Default,,,,"{""Q0"":""medium""}",,,,,
140,Default,female,images/gen_models/gen_models.045.png,0,100,low,male,images/gen_models/gen_models.002.png,3,
140,Default,female,images/gen_models/gen_models.015.png,0,0,low,female,images/gen_models/gen_models.016.png,1,
140,Default,female,images/gen_models/gen_models.023.png,0,0,high,male,images/gen_models/gen_models.024.png,30,
140,Default,female,images/gen_models/gen_models.037.png,0,99,low,male,images/gen_models/gen_models.038.png,10,
140,Default,male,images/gen_models/gen_models.004.png,1,98,high,female,images/gen_models/gen_models.003.png,29,
140,Default,female,images/gen_models/gen_models.036.png,1,2,low,female,images/gen_models/gen_models.035.png,9,
140,Default,male,images/gen_models/gen_models.041.png,0,0,medium,male,images/gen_models/gen_models.042.png,15,
140,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,0,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
140,Default,male,images/gen_models_rotated/gen_models_rotated.038.png,1,97,high,female,images/gen_models_rotated/gen_models_rotated.037.png,28,
140,Default,male,images/gen_models_flipped/gen_models_flipped.020.png,1,96,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
140,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,96,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
140,Default,female,images/gen_models/gen_models.018.png,1,0,high,male,images/gen_models/gen_models.017.png,26,
140,Default,female,images/gen_models/gen_models.046.png,1,0,medium,female,images/gen_models/gen_models.042.png,20,
140,Default,male,images/gen_models/gen_models.030.png,1,97,high,female,images/gen_models/gen_models.029.png,33,
140,Default,male,images/gen_models/gen_models.028.png,1,1,medium,female,images/gen_models/gen_models.027.png,17,
140,Default,female,images/gen_models/gen_models.020.png,1,0,medium,male,images/gen_models/gen_models.019.png,14,
140,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,100,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
140,Default,female,images/gen_models/gen_models.048.png,1,100,medium,female,images/gen_models/gen_models.047.png,18,
140,Default,female,images/gen_models/gen_models.039.png,0,96,low,female,images/gen_models/gen_models.040.png,11,
140,Default,male,images/gen_models/gen_models.035.png,0,95,high,female,images/gen_models/gen_models.001.png,36,
140,Default,male,images/gen_models_rotated/gen_models_rotated.039.png,0,98,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
140,Default,male,images/gen_models/gen_models.013.png,0,99,medium,male,images/gen_models/gen_models.014.png,21,
140,Default,female,images/gen_models/gen_models.026.png,1,1,medium,male,images/gen_models/gen_models.024.png,19,
140,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,99,low,male,images/gen_models_rotated/gen_models_rotated.022.png,12,
140,Default,female,images/gen_models/gen_models.031.png,0,4,high,male,images/gen_models/gen_models.032.png,34,
140,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,3,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
140,Default,male,images/gen_models/gen_models.009.png,0,95,medium,male,images/gen_models/gen_models.010.png,13,
140,Default,male,images/gen_models/gen_models.021.png,0,2,high,male,images/gen_models/gen_models.022.png,27,
140,Default,female,images/gen_models/gen_models.008.png,1,97,medium,female,images/gen_models/gen_models.007.png,23,
140,Default,male,images/gen_models/gen_models.006.png,1,100,low,female,images/gen_models/gen_models.005.png,7,
140,Default,female,images/gen_models/gen_models.034.png,1,0,low,female,images/gen_models/gen_models.033.png,5,
140,Default,female,images/gen_models/gen_models.011.png,0,0,high,female,images/gen_models/gen_models.012.png,25,
140,Default,male,images/gen_models/gen_models.012.png,1,0,low,male,images/gen_models/gen_models.023.png,2,
140,Default,male,images/gen_models/gen_models.047.png,0,99,low,male,images/gen_models/gen_models.025.png,4,
140,Default,male,images/gen_models/gen_models.045.png,0,100,low,male,images/gen_models/gen_models.046.png,6,
140,Default,female,images/gen_models/gen_models.011.png,0,0,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
139,Default,,,,"{""Q0"":""Path 1"",""Q1"":""2 times as long""}",,,,,
139,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
139,Default,,,,"{""Q0"":""low""}",,,,,
139,Default,,,,"{""Q0"":""low""}",,,,,
139,Default,,,,"{""Q0"":""medium""}",,,,,
139,Default,male,images/gen_models/gen_models.017.png,0,99,high,male,images/gen_models/gen_models.018.png,26,
139,Default,male,images/gen_models/gen_models.032.png,1,96,high,male,images/gen_models/gen_models.031.png,34,
139,Default,male,images/gen_models/gen_models.013.png,0,5,medium,female,images/gen_models/gen_models.014.png,21,
139,Default,female,images/gen_models/gen_models.046.png,1,5,low,male,images/gen_models/gen_models.045.png,6,
139,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,2,high,female,images/gen_models/gen_models.011.png,35,
139,Default,male,images/gen_models/gen_models.008.png,1,3,medium,male,images/gen_models/gen_models.007.png,23,
139,Default,female,images/gen_models/gen_models.026.png,1,97,medium,male,images/gen_models/gen_models.024.png,19,
139,Default,male,images/gen_models/gen_models.042.png,1,2,medium,male,images/gen_models/gen_models.041.png,15,
139,Default,female,images/gen_models/gen_models.039.png,0,96,low,male,images/gen_models/gen_models.040.png,11,
139,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,2,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
139,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,3,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
139,Default,male,images/gen_models/gen_models.045.png,0,97,low,male,images/gen_models/gen_models.002.png,3,
139,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,99,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
139,Default,male,images/gen_models_rotated/gen_models_rotated.038.png,1,99,high,female,images/gen_models_rotated/gen_models_rotated.037.png,28,
139,Default,male,images/gen_models/gen_models.012.png,1,0,low,male,images/gen_models/gen_models.023.png,2,
139,Default,female,images/gen_models/gen_models.016.png,1,0,low,male,images/gen_models/gen_models.015.png,1,
139,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,96,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
139,Default,female,images/gen_models/gen_models.022.png,1,99,high,male,images/gen_models/gen_models.021.png,27,
139,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,99,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
139,Default,female,images/gen_models_rotated/gen_models_rotated.006.png,1,97,medium,male,images/gen_models_rotated/gen_models_rotated.005.png,16,
139,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,99,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
139,Default,male,images/gen_models/gen_models.037.png,0,100,low,female,images/gen_models/gen_models.038.png,10,
139,Default,male,images/gen_models/gen_models.047.png,0,98,medium,male,images/gen_models/gen_models.048.png,18,
139,Default,female,images/gen_models/gen_models.009.png,0,98,medium,male,images/gen_models/gen_models.010.png,13,
139,Default,male,images/gen_models/gen_models.019.png,0,2,medium,male,images/gen_models/gen_models.020.png,14,
139,Default,female,images/gen_models/gen_models.004.png,1,97,high,female,images/gen_models/gen_models.003.png,29,
139,Default,female,images/gen_models/gen_models.034.png,1,4,low,male,images/gen_models/gen_models.033.png,5,
139,Default,female,images/gen_models/gen_models.042.png,0,97,medium,female,images/gen_models/gen_models.046.png,20,
139,Default,female,images/gen_models/gen_models.006.png,1,100,low,male,images/gen_models/gen_models.005.png,7,
139,Default,female,images/gen_models/gen_models.027.png,0,3,medium,female,images/gen_models/gen_models.028.png,17,
139,Default,male,images/gen_models/gen_models.029.png,0,97,high,male,images/gen_models/gen_models.030.png,33,
139,Default,female,images/gen_models/gen_models.035.png,0,1,high,female,images/gen_models/gen_models.001.png,36,
139,Default,female,images/gen_models/gen_models.025.png,1,2,low,female,images/gen_models/gen_models.047.png,4,
139,Default,female,images/gen_models/gen_models.024.png,1,100,high,male,images/gen_models/gen_models.023.png,30,
139,Default,male,images/gen_models/gen_models.035.png,0,97,low,male,images/gen_models/gen_models.036.png,9,
139,Default,male,images/gen_models/gen_models.011.png,0,55,high,female,images/gen_models/gen_models.012.png,25,
136,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
136,Default,,,,"{""Q0"":""high""}",,,,,
136,Default,,,,"{""Q0"":""low""}",,,,,
136,Default,,,,"{""Q0"":""low""}",,,,,
136,Default,male,images/gen_models/gen_models.001.png,1,27,high,female,images/gen_models/gen_models.035.png,36,
136,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,78,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
136,Default,female,images/gen_models/gen_models.011.png,0,30,high,male,images/gen_models/gen_models.012.png,25,
136,Default,male,images/gen_models/gen_models.040.png,1,11,low,male,images/gen_models/gen_models.039.png,11,
136,Default,female,images/gen_models/gen_models.021.png,0,5,high,female,images/gen_models/gen_models.022.png,27,
136,Default,male,images/gen_models/gen_models.002.png,1,50,low,male,images/gen_models/gen_models.045.png,3,
136,Default,male,images/gen_models_flipped/gen_models_flipped.020.png,1,100,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
136,Default,male,images/gen_models/gen_models.034.png,1,9,low,female,images/gen_models/gen_models.033.png,5,
136,Default,male,images/gen_models/gen_models.003.png,0,32,high,female,images/gen_models/gen_models.004.png,29,
136,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,82,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
136,Default,female,images/gen_models_rotated/gen_models_rotated.014.png,1,29,high,female,images/gen_models_rotated/gen_models_rotated.013.png,32,
136,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,55,high,male,images/gen_models/gen_models.011.png,35,
136,Default,female,images/gen_models/gen_models.010.png,1,39,medium,male,images/gen_models/gen_models.009.png,13,
136,Default,male,images/gen_models/gen_models.024.png,0,53,medium,male,images/gen_models/gen_models.026.png,19,
136,Default,male,images/gen_models/gen_models.007.png,0,25,medium,female,images/gen_models/gen_models.008.png,23,
136,Default,female,images/gen_models/gen_models.013.png,0,81,medium,male,images/gen_models/gen_models.014.png,21,
136,Default,male,images/gen_models/gen_models.037.png,0,95,low,male,images/gen_models/gen_models.038.png,10,
136,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,48,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
136,Default,male,images/gen_models/gen_models.005.png,0,36,low,male,images/gen_models/gen_models.006.png,7,
136,Default,male,images/gen_models/gen_models.046.png,1,77,low,female,images/gen_models/gen_models.045.png,6,
136,Default,female,images/gen_models/gen_models.047.png,0,49,low,female,images/gen_models/gen_models.025.png,4,
136,Default,female,images/gen_models/gen_models.042.png,1,25,medium,male,images/gen_models/gen_models.041.png,15,
136,Default,female,images/gen_models/gen_models.012.png,1,22,low,female,images/gen_models/gen_models.023.png,2,
136,Default,male,images/gen_models/gen_models.023.png,0,24,high,male,images/gen_models/gen_models.024.png,30,
136,Default,female,images/gen_models/gen_models.047.png,0,71,medium,male,images/gen_models/gen_models.048.png,18,
136,Default,female,images/gen_models/gen_models.027.png,0,50,medium,female,images/gen_models/gen_models.028.png,17,
136,Default,female,images/gen_models/gen_models.018.png,1,19,high,male,images/gen_models/gen_models.017.png,26,
136,Default,female,images/gen_models/gen_models.016.png,1,24,low,male,images/gen_models/gen_models.015.png,1,
136,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,81,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
136,Default,male,images/gen_models/gen_models.019.png,0,73,medium,male,images/gen_models/gen_models.020.png,14,
136,Default,female,images/gen_models_rotated/gen_models_rotated.019.png,0,9,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
136,Default,male,images/gen_models_flipped/gen_models_flipped.039.png,0,34,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
136,Default,male,images/gen_models/gen_models.042.png,0,68,medium,male,images/gen_models/gen_models.046.png,20,
136,Default,male,images/gen_models/gen_models.031.png,0,15,high,female,images/gen_models/gen_models.032.png,34,
136,Default,female,images/gen_models/gen_models.029.png,0,55,high,male,images/gen_models/gen_models.030.png,33,
136,Default,male,images/gen_models/gen_models.035.png,0,73,low,male,images/gen_models/gen_models.036.png,9,
117,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
117,Default,,,,"{""Q0"":""high""}",,,,,
117,Default,,,,"{""Q0"":""low""}",,,,,
117,Default,,,,"{""Q0"":""medium""}",,,,,
117,Default,male,images/gen_models/gen_models.034.png,1,0,low,male,images/gen_models/gen_models.033.png,5,
117,Default,male,images/gen_models/gen_models.021.png,0,0,high,female,images/gen_models/gen_models.022.png,27,
117,Default,male,images/gen_models/gen_models.042.png,0,67,medium,female,images/gen_models/gen_models.046.png,20,
117,Default,female,images/gen_models/gen_models.011.png,0,32,high,female,images/gen_models_flipped/gen_models_flipped.013.png,35,
117,Default,male,images/gen_models/gen_models.018.png,1,0,high,male,images/gen_models/gen_models.017.png,26,
117,Default,female,images/gen_models/gen_models.031.png,0,0,high,female,images/gen_models/gen_models.032.png,34,
117,Default,male,images/gen_models/gen_models.007.png,0,35,medium,female,images/gen_models/gen_models.008.png,23,
117,Default,male,images/gen_models/gen_models.046.png,1,100,low,female,images/gen_models/gen_models.045.png,6,
117,Default,female,images/gen_models_rotated/gen_models_rotated.019.png,0,0,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
117,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,84,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
117,Default,female,images/gen_models/gen_models.014.png,1,77,medium,female,images/gen_models/gen_models.013.png,21,
117,Default,female,images/gen_models/gen_models.009.png,0,84,medium,female,images/gen_models/gen_models.010.png,13,
117,Default,male,images/gen_models/gen_models.012.png,1,0,low,male,images/gen_models/gen_models.023.png,2,
117,Default,female,images/gen_models/gen_models.029.png,0,49,high,male,images/gen_models/gen_models.030.png,33,
117,Default,female,images/gen_models/gen_models.012.png,1,100,high,male,images/gen_models/gen_models.011.png,25,
117,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,75,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
117,Default,female,images/gen_models/gen_models.028.png,1,67,medium,female,images/gen_models/gen_models.027.png,17,
117,Default,female,images/gen_models/gen_models.023.png,0,0,high,male,images/gen_models/gen_models.024.png,30,
117,Default,male,images/gen_models/gen_models.047.png,0,24,medium,female,images/gen_models/gen_models.048.png,18,
117,Default,female,images/gen_models/gen_models.024.png,0,71,medium,female,images/gen_models/gen_models.026.png,19,
117,Default,male,images/gen_models/gen_models.039.png,0,90,low,male,images/gen_models/gen_models.040.png,11,
117,Default,female,images/gen_models/gen_models.003.png,0,0,high,female,images/gen_models/gen_models.004.png,29,
117,Default,male,images/gen_models/gen_models.015.png,0,19,low,female,images/gen_models/gen_models.016.png,1,
117,Default,male,images/gen_models_rotated/gen_models_rotated.038.png,1,100,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
117,Default,male,images/gen_models/gen_models.045.png,0,68,low,male,images/gen_models/gen_models.002.png,3,
117,Default,male,images/gen_models/gen_models.025.png,1,67,low,female,images/gen_models/gen_models.047.png,4,
117,Default,male,images/gen_models/gen_models.005.png,0,18,low,male,images/gen_models/gen_models.006.png,7,
117,Default,male,images/gen_models/gen_models.037.png,0,86,low,male,images/gen_models/gen_models.038.png,10,
117,Default,female,images/gen_models/gen_models.035.png,0,82,low,female,images/gen_models/gen_models.036.png,9,
117,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,97,low,male,images/gen_models_rotated/gen_models_rotated.022.png,12,
117,Default,male,images/gen_models/gen_models.042.png,1,8,medium,female,images/gen_models/gen_models.041.png,15,
117,Default,male,images/gen_models/gen_models.001.png,1,14,high,female,images/gen_models/gen_models.035.png,36,
117,Default,female,images/gen_models/gen_models.020.png,1,36,medium,female,images/gen_models/gen_models.019.png,14,
117,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,65,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
117,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,20,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
117,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,2,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
119,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
119,Default,,,,"{""Q0"":""high""}",,,,,
119,Default,,,,"{""Q0"":""low""}",,,,,
119,Default,,,,"{""Q0"":""medium""}",,,,,
